,Date,Value,Days
5795,2001-01-25,264.9,11347
5796,2001-01-26,263.55,11348
5797,2001-01-29,262.85,11351
5798,2001-01-30,264.95,11352
5799,2001-01-31,264.5,11353
5800,2001-02-01,267.65,11354
5801,2001-02-02,266.7,11355
5802,2001-02-05,265.45,11358
5803,2001-02-06,262.7,11359
5804,2001-02-07,263.15,11360
5805,2001-02-08,262.95,11361
5806,2001-02-09,259.9,11362
5807,2001-02-12,261.1,11365
5808,2001-02-13,260.75,11366
5809,2001-02-14,260.25,11367
5810,2001-02-15,258.55,11368
5811,2001-02-16,257.45,11369
5812,2001-02-19,259.45,11372
5813,2001-02-20,256.25,11373
5814,2001-02-21,257.5,11374
5815,2001-02-22,258.85,11375
5816,2001-02-23,260.45,11376
5817,2001-02-26,263.2,11379
5818,2001-02-27,268.3,11380
5819,2001-02-28,266.7,11381
5820,2001-03-01,266.35,11382
5821,2001-03-02,263.1,11383
5822,2001-03-05,262.5,11386
5823,2001-03-06,261.85,11387
5824,2001-03-07,260.65,11388
5825,2001-03-08,263.65,11389
5826,2001-03-09,269.8,11390
5827,2001-03-12,272.5,11393
5828,2001-03-13,269.3,11394
5829,2001-03-14,263.85,11395
5830,2001-03-15,262.05,11396
5831,2001-03-16,260.7,11397
5832,2001-03-19,260.55,11400
5833,2001-03-20,261.55,11401
5834,2001-03-21,262.0,11402
5835,2001-03-22,261.15,11403
5836,2001-03-23,262.85,11404
5837,2001-03-26,262.2,11407
5838,2001-03-27,262.0,11408
5839,2001-03-28,260.15,11409
5840,2001-03-29,260.15,11410
5841,2001-03-30,257.7,11411
5842,2001-04-02,255.95,11414
5843,2001-04-03,257.1,11415
5844,2001-04-04,259.45,11416
5845,2001-04-05,258.1,11417
5846,2001-04-06,258.8,11418
5847,2001-04-09,259.0,11421
5848,2001-04-10,256.65,11422
5849,2001-04-11,257.7,11423
5850,2001-04-12,259.25,11424
5851,2001-04-13,259.25,11425
5852,2001-04-16,259.25,11428
5853,2001-04-17,260.55,11429
5854,2001-04-18,258.85,11430
5855,2001-04-19,263.1,11431
5856,2001-04-20,263.85,11432
5857,2001-04-23,262.6,11435
5858,2001-04-24,263.4,11436
5859,2001-04-25,263.5,11437
5860,2001-04-26,263.5,11438
5861,2001-04-27,264.6,11439
5862,2001-04-30,263.15,11442
5863,2001-05-01,264.0,11443
5864,2001-05-02,263.95,11444
5865,2001-05-03,266.4,11445
5866,2001-05-04,266.6,11446
5867,2001-05-07,266.6,11449
5868,2001-05-08,265.2,11450
5869,2001-05-09,267.85,11451
5870,2001-05-10,268.45,11452
5871,2001-05-11,269.05,11453
5872,2001-05-14,268.35,11456
5873,2001-05-15,266.6,11457
5874,2001-05-16,270.9,11458
5875,2001-05-17,274.0,11459
5876,2001-05-18,273.0,11460
5877,2001-05-21,291.25,11463
5878,2001-05-22,284.15,11464
5879,2001-05-23,283.15,11465
5880,2001-05-24,286.05,11466
5881,2001-05-25,276.25,11467
5882,2001-05-28,276.25,11470
5883,2001-05-29,275.75,11471
5884,2001-05-30,271.0,11472
5885,2001-05-31,267.5,11473
5886,2001-06-01,265.4,11474
5887,2001-06-04,266.5,11477
5888,2001-06-05,265.7,11478
5889,2001-06-06,265.5,11479
5890,2001-06-07,266.1,11480
5891,2001-06-08,267.0,11481
5892,2001-06-11,268.5,11484
5893,2001-06-12,269.9,11485
5894,2001-06-13,271.95,11486
5895,2001-06-14,272.4,11487
5896,2001-06-15,272.2,11488
5897,2001-06-18,272.0,11491
5898,2001-06-19,273.4,11492
5899,2001-06-20,271.5,11493
5900,2001-06-21,271.7,11494
5901,2001-06-22,273.3,11495
5902,2001-06-25,272.9,11498
5903,2001-06-26,274.0,11499
5904,2001-06-27,274.8,11500
5905,2001-06-28,269.5,11501
5906,2001-06-29,270.6,11502
5907,2001-07-02,268.35,11505
5908,2001-07-03,268.5,11506
5909,2001-07-04,267.6,11507
5910,2001-07-05,266.3,11508
5911,2001-07-06,265.1,11509
5912,2001-07-09,266.1,11512
5913,2001-07-10,267.45,11513
5914,2001-07-11,267.55,11514
5915,2001-07-12,266.3,11515
5916,2001-07-13,266.35,11516
5917,2001-07-16,268.25,11519
5918,2001-07-17,267.6,11520
5919,2001-07-18,268.55,11521
5920,2001-07-19,270.3,11522
5921,2001-07-20,269.7,11523
5922,2001-07-23,268.7,11526
5923,2001-07-24,268.75,11527
5924,2001-07-25,268.4,11528
5925,2001-07-26,267.5,11529
5926,2001-07-27,266.15,11530
5927,2001-07-30,266.3,11533
5928,2001-07-31,265.9,11534
5929,2001-08-01,267.35,11535
5930,2001-08-02,267.0,11536
5931,2001-08-03,267.85,11537
5932,2001-08-06,267.2,11540
5933,2001-08-07,266.45,11541
5934,2001-08-08,266.4,11542
5935,2001-08-09,270.0,11543
5936,2001-08-10,275.8,11544
5937,2001-08-13,275.6,11547
5938,2001-08-14,274.5,11548
5939,2001-08-15,275.35,11549
5940,2001-08-16,275.9,11550
5941,2001-08-17,277.45,11551
5942,2001-08-20,276.65,11554
5943,2001-08-21,276.3,11555
5944,2001-08-22,275.85,11556
5945,2001-08-23,274.85,11557
5946,2001-08-24,272.8,11558
5947,2001-08-27,272.8,11561
5948,2001-08-28,271.05,11562
5949,2001-08-29,272.85,11563
5950,2001-08-30,272.3,11564
5951,2001-08-31,273.0,11565
5952,2001-09-03,273.35,11568
5953,2001-09-04,272.3,11569
5954,2001-09-05,271.3,11570
5955,2001-09-06,272.05,11571
5956,2001-09-07,273.6,11572
5957,2001-09-10,271.5,11575
5958,2001-09-11,287.0,11576
5959,2001-09-12,279.0,11577
5960,2001-09-13,280.25,11578
5961,2001-09-14,285.75,11579
5962,2001-09-17,293.25,11582
5963,2001-09-18,289.4,11583
5964,2001-09-19,288.1,11584
5965,2001-09-20,288.5,11585
5966,2001-09-21,292.5,11586
5967,2001-09-24,288.2,11589
5968,2001-09-25,288.0,11590
5969,2001-09-26,291.45,11591
5970,2001-09-27,289.8,11592
5971,2001-09-28,293.1,11593
5972,2001-10-01,290.6,11596
5973,2001-10-02,291.65,11597
5974,2001-10-03,290.1,11598
5975,2001-10-04,290.35,11599
5976,2001-10-05,291.2,11600
5977,2001-10-08,291.85,11603
5978,2001-10-09,290.0,11604
5979,2001-10-10,287.15,11605
5980,2001-10-11,281.85,11606
5981,2001-10-12,281.8,11607
5982,2001-10-15,281.85,11610
5983,2001-10-16,281.1,11611
5984,2001-10-17,281.6,11612
5985,2001-10-18,281.0,11613
5986,2001-10-19,279.15,11614
5987,2001-10-22,275.9,11617
5988,2001-10-23,276.05,11618
5989,2001-10-24,275.5,11619
5990,2001-10-25,276.7,11620
5991,2001-10-26,277.25,11621
5992,2001-10-29,278.6,11624
5993,2001-10-30,280.4,11625
5994,2001-10-31,278.75,11626
5995,2001-11-01,280.6,11627
5996,2001-11-02,279.9,11628
5997,2001-11-05,278.25,11631
5998,2001-11-06,278.95,11632
5999,2001-11-07,280.3,11633
6000,2001-11-08,279.95,11634
6001,2001-11-09,277.15,11635
6002,2001-11-12,280.0,11638
6003,2001-11-13,276.5,11639
6004,2001-11-14,278.25,11640
6005,2001-11-15,275.45,11641
6006,2001-11-16,274.5,11642
6007,2001-11-19,273.6,11645
6008,2001-11-20,272.95,11646
6009,2001-11-21,272.8,11647
6010,2001-11-22,272.75,11648
6011,2001-11-23,273.1,11649
6012,2001-11-26,272.6,11652
6013,2001-11-27,273.3,11653
6014,2001-11-28,274.4,11654
6015,2001-11-29,274.8,11655
6016,2001-11-30,275.5,11656
6017,2001-12-03,276.35,11659
6018,2001-12-04,276.6,11660
6019,2001-12-05,275.0,11661
6020,2001-12-06,274.55,11662
6021,2001-12-07,274.1,11663
6022,2001-12-10,272.65,11666
6023,2001-12-11,272.2,11667
6024,2001-12-12,273.5,11668
6025,2001-12-13,274.35,11669
6026,2001-12-14,277.05,11670
6027,2001-12-17,277.75,11673
6028,2001-12-18,278.85,11674
6029,2001-12-19,278.65,11675
6030,2001-12-20,276.1,11676
6031,2001-12-21,277.5,11677
6032,2001-12-24,277.5,11680
6033,2001-12-25,277.5,11681
6034,2001-12-26,277.5,11682
6035,2001-12-27,277.7,11683
6036,2001-12-28,276.5,11684
6037,2001-12-31,276.5,11687
6038,2002-01-01,276.5,11688
6039,2002-01-02,278.35,11689
6040,2002-01-03,278.8,11690
6041,2002-01-04,277.75,11691
6042,2002-01-07,278.6,11694
6043,2002-01-08,278.6,11695
6044,2002-01-09,281.1,11696
6045,2002-01-10,286.85,11697
6046,2002-01-11,285.75,11698
6047,2002-01-14,286.35,11701
6048,2002-01-15,284.2,11702
6049,2002-01-16,284.6,11703
6050,2002-01-17,285.0,11704
6051,2002-01-18,283.2,11705
6052,2002-01-21,282.3,11708
6053,2002-01-22,282.05,11709
6054,2002-01-23,280.75,11710
6055,2002-01-24,279.2,11711
6056,2002-01-25,279.0,11712
6057,2002-01-28,279.1,11715
6058,2002-01-29,277.9,11716
6059,2002-01-30,281.5,11717
6060,2002-01-31,282.3,11718
6061,2002-02-01,283.9,11719
6062,2002-02-04,287.4,11722
6063,2002-02-05,291.95,11723
6064,2002-02-06,299.5,11724
6065,2002-02-07,299.5,11725
6066,2002-02-08,304.3,11726
6067,2002-02-11,297.75,11729
6068,2002-02-12,298.9,11730
6069,2002-02-13,297.4,11731
6070,2002-02-14,299.0,11732
6071,2002-02-15,299.85,11733
6072,2002-02-18,297.35,11736
6073,2002-02-19,296.5,11737
6074,2002-02-20,291.3,11738
6075,2002-02-21,292.15,11739
6076,2002-02-22,292.75,11740
6077,2002-02-25,291.95,11743
6078,2002-02-26,294.2,11744
6079,2002-02-27,297.4,11745
6080,2002-02-28,296.85,11746
6081,2002-03-01,295.4,11747
6082,2002-03-04,297.4,11750
6083,2002-03-05,297.8,11751
6084,2002-03-06,292.7,11752
6085,2002-03-07,291.0,11753
6086,2002-03-08,289.15,11754
6087,2002-03-11,291.2,11757
6088,2002-03-12,293.6,11758
6089,2002-03-13,293.15,11759
6090,2002-03-14,291.2,11760
6091,2002-03-15,290.3,11761
6092,2002-03-18,292.05,11764
6093,2002-03-19,293.1,11765
6094,2002-03-20,291.85,11766
6095,2002-03-21,292.75,11767
6096,2002-03-22,294.25,11768
6097,2002-03-25,297.7,11771
6098,2002-03-26,296.1,11772
6099,2002-03-27,299.0,11773
6100,2002-03-28,301.4,11774
6101,2002-03-29,301.4,11775
6102,2002-04-01,301.4,11778
6103,2002-04-02,304.0,11779
6104,2002-04-03,303.75,11780
6105,2002-04-04,301.7,11781
6106,2002-04-05,301.0,11782
6107,2002-04-08,300.45,11785
6108,2002-04-09,298.7,11786
6109,2002-04-10,298.0,11787
6110,2002-04-11,301.3,11788
6111,2002-04-12,300.35,11789
6112,2002-04-15,300.1,11792
6113,2002-04-16,297.75,11793
6114,2002-04-17,300.85,11794
6115,2002-04-18,304.25,11795
6116,2002-04-19,301.8,11796
6117,2002-04-22,303.7,11799
6118,2002-04-23,302.7,11800
6119,2002-04-24,304.2,11801
6120,2002-04-25,307.25,11802
6121,2002-04-26,306.6,11803
6122,2002-04-29,309.7,11806
6123,2002-04-30,308.2,11807
6124,2002-05-01,308.35,11808
6125,2002-05-02,307.6,11809
6126,2002-05-03,310.45,11810
6127,2002-05-06,310.45,11813
6128,2002-05-07,312.0,11814
6129,2002-05-08,310.5,11815
6130,2002-05-09,308.85,11816
6131,2002-05-10,311.15,11817
6132,2002-05-13,310.75,11820
6133,2002-05-14,308.4,11821
6134,2002-05-15,308.3,11822
6135,2002-05-16,310.1,11823
6136,2002-05-17,310.6,11824
6137,2002-05-20,311.5,11827
6138,2002-05-21,315.2,11828
6139,2002-05-22,317.1,11829
6140,2002-05-23,317.15,11830
6141,2002-05-24,320.95,11831
6142,2002-05-27,320.05,11834
6143,2002-05-28,320.2,11835
6144,2002-05-29,327.05,11836
6145,2002-05-30,326.0,11837
6146,2002-05-31,326.6,11838
6147,2002-06-03,326.6,11841
6148,2002-06-04,326.6,11842
6149,2002-06-05,322.0,11843
6150,2002-06-06,324.1,11844
6151,2002-06-07,326.4,11845
6152,2002-06-10,322.5,11848
6153,2002-06-11,316.8,11849
6154,2002-06-12,319.75,11850
6155,2002-06-13,318.75,11851
6156,2002-06-14,322.1,11852
6157,2002-06-17,317.8,11855
6158,2002-06-18,318.35,11856
6159,2002-06-19,320.65,11857
6160,2002-06-20,322.35,11858
6161,2002-06-21,322.7,11859
6162,2002-06-24,326.4,11862
6163,2002-06-25,321.7,11863
6164,2002-06-26,321.55,11864
6165,2002-06-27,318.8,11865
6166,2002-06-28,318.5,11866
6167,2002-07-01,312.1,11869
6168,2002-07-02,314.45,11870
6169,2002-07-03,310.85,11871
6170,2002-07-04,310.6,11872
6171,2002-07-05,311.3,11873
6172,2002-07-08,311.7,11876
6173,2002-07-09,313.8,11877
6174,2002-07-10,314.8,11878
6175,2002-07-11,314.15,11879
6176,2002-07-12,316.7,11880
6177,2002-07-15,319.0,11883
6178,2002-07-16,318.25,11884
6179,2002-07-17,316.15,11885
6180,2002-07-18,317.65,11886
6181,2002-07-19,322.9,11887
6182,2002-07-22,322.9,11890
6183,2002-07-23,319.7,11891
6184,2002-07-24,311.25,11892
6185,2002-07-25,309.45,11893
6186,2002-07-26,304.95,11894
6187,2002-07-29,303.0,11897
6188,2002-07-30,305.4,11898
6189,2002-07-31,304.65,11899
6190,2002-08-01,302.25,11900
6191,2002-08-02,305.05,11901
6192,2002-08-05,309.5,11904
6193,2002-08-06,305.75,11905
6194,2002-08-07,312.2,11906
6195,2002-08-08,312.15,11907
6196,2002-08-09,312.95,11908
6197,2002-08-12,316.7,11911
6198,2002-08-13,313.8,11912
6199,2002-08-14,315.65,11913
6200,2002-08-15,312.65,11914
6201,2002-08-16,314.2,11915
6202,2002-08-19,310.1,11918
6203,2002-08-20,308.0,11919
6204,2002-08-21,306.55,11920
6205,2002-08-22,305.4,11921
6206,2002-08-23,305.95,11922
6207,2002-08-26,305.95,11925
6208,2002-08-27,310.5,11926
6209,2002-08-28,311.1,11927
6210,2002-08-29,312.1,11928
6211,2002-08-30,312.8,11929
6212,2002-09-02,312.0,11932
6213,2002-09-03,313.5,11933
6214,2002-09-04,313.0,11934
6215,2002-09-05,317.55,11935
6216,2002-09-06,319.25,11936
6217,2002-09-09,322.5,11939
6218,2002-09-10,319.1,11940
6219,2002-09-11,315.5,11941
6220,2002-09-12,318.85,11942
6221,2002-09-13,318.8,11943
6222,2002-09-16,315.35,11946
6223,2002-09-17,315.9,11947
6224,2002-09-18,318.7,11948
6225,2002-09-19,322.25,11949
6226,2002-09-20,322.3,11950
6227,2002-09-23,322.5,11953
6228,2002-09-24,326.3,11954
6229,2002-09-25,325.15,11955
6230,2002-09-26,319.6,11956
6231,2002-09-27,320.05,11957
6232,2002-09-30,323.7,11960
6233,2002-10-01,321.75,11961
6234,2002-10-02,322.2,11962
6235,2002-10-03,322.1,11963
6236,2002-10-04,320.3,11964
6237,2002-10-07,321.75,11967
6238,2002-10-08,319.0,11968
6239,2002-10-09,319.35,11969
6240,2002-10-10,318.95,11970
6241,2002-10-11,316.85,11971
6242,2002-10-14,317.75,11974
6243,2002-10-15,316.2,11975
6244,2002-10-16,314.05,11976
6245,2002-10-17,310.75,11977
6246,2002-10-18,312.75,11978
6247,2002-10-21,312.6,11981
6248,2002-10-22,312.55,11982
6249,2002-10-23,312.1,11983
6250,2002-10-24,311.75,11984
6251,2002-10-25,313.0,11985
6252,2002-10-28,314.45,11988
6253,2002-10-29,317.15,11989
6254,2002-10-30,316.55,11990
6255,2002-10-31,316.9,11991
6256,2002-11-01,319.85,11992
6257,2002-11-04,317.55,11995
6258,2002-11-05,318.5,11996
6259,2002-11-06,317.3,11997
6260,2002-11-07,319.25,11998
6261,2002-11-08,321.7,11999
6262,2002-11-11,320.7,12002
6263,2002-11-12,321.75,12003
6264,2002-11-13,324.0,12004
6265,2002-11-14,318.6,12005
6266,2002-11-15,319.1,12006
6267,2002-11-18,318.75,12009
6268,2002-11-19,319.7,12010
6269,2002-11-20,318.85,12011
6270,2002-11-21,317.65,12012
6271,2002-11-22,317.7,12013
6272,2002-11-25,317.45,12016
6273,2002-11-26,317.5,12017
6274,2002-11-27,317.85,12018
6275,2002-11-28,317.6,12019
6276,2002-11-29,319.05,12020
6277,2002-12-02,316.45,12023
6278,2002-12-03,319.7,12024
6279,2002-12-04,322.1,12025
6280,2002-12-05,322.45,12026
6281,2002-12-06,325.75,12027
6282,2002-12-09,325.1,12030
6283,2002-12-10,323.1,12031
6284,2002-12-11,324.25,12032
6285,2002-12-12,326.4,12033
6286,2002-12-13,332.2,12034
6287,2002-12-16,333.0,12037
6288,2002-12-17,339.0,12038
6289,2002-12-18,338.0,12039
6290,2002-12-19,345.0,12040
6291,2002-12-20,341.6,12041
6292,2002-12-23,343.95,12044
6293,2002-12-24,343.95,12045
6294,2002-12-25,343.95,12046
6295,2002-12-26,343.95,12047
6296,2002-12-27,349.3,12048
6297,2002-12-30,347.2,12051
6298,2002-12-31,347.2,12052
6299,2003-01-01,347.2,12053
6300,2003-01-02,343.8,12054
6301,2003-01-03,344.5,12055
6302,2003-01-06,351.75,12058
6303,2003-01-07,349.0,12059
6304,2003-01-08,349.75,12060
6305,2003-01-09,352.4,12061
6306,2003-01-10,353.0,12062
6307,2003-01-13,352.55,12065
6308,2003-01-14,353.1,12066
6309,2003-01-15,351.0,12067
6310,2003-01-16,352.3,12068
6311,2003-01-17,357.0,12069
6312,2003-01-20,355.85,12072
6313,2003-01-21,353.8,12073
6314,2003-01-22,358.5,12074
6315,2003-01-23,364.7,12075
6316,2003-01-24,366.0,12076
6317,2003-01-27,368.5,12079
6318,2003-01-28,368.4,12080
6319,2003-01-29,369.9,12081
6320,2003-01-30,367.6,12082
6321,2003-01-31,367.5,12083
6322,2003-02-03,369.5,12086
6323,2003-02-04,376.55,12087
6324,2003-02-05,382.1,12088
6325,2003-02-06,375.8,12089
6326,2003-02-07,373.25,12090
6327,2003-02-10,370.5,12093
6328,2003-02-11,364.0,12094
6329,2003-02-12,356.3,12095
6330,2003-02-13,352.8,12096
6331,2003-02-14,354.25,12097
6332,2003-02-17,347.0,12100
6333,2003-02-18,344.1,12101
6334,2003-02-19,346.0,12102
6335,2003-02-20,351.55,12103
6336,2003-02-21,352.3,12104
6337,2003-02-24,355.2,12107
6338,2003-02-25,357.6,12108
6339,2003-02-26,351.9,12109
6340,2003-02-27,351.25,12110
6341,2003-02-28,347.45,12111
6342,2003-03-03,345.5,12114
6343,2003-03-04,353.4,12115
6344,2003-03-05,353.95,12116
6345,2003-03-06,354.7,12117
6346,2003-03-07,350.75,12118
6347,2003-03-10,354.45,12121
6348,2003-03-11,348.7,12122
6349,2003-03-12,346.1,12123
6350,2003-03-13,334.5,12124
6351,2003-03-14,335.2,12125
6352,2003-03-17,340.75,12128
6353,2003-03-18,338.8,12129
6354,2003-03-19,335.8,12130
6355,2003-03-20,335.8,12131
6356,2003-03-21,333.5,12132
6357,2003-03-24,329.45,12135
6358,2003-03-25,331.9,12136
6359,2003-03-26,329.95,12137
6360,2003-03-27,332.75,12138
6361,2003-03-28,330.75,12139
6362,2003-03-31,334.85,12142
6363,2003-04-01,334.35,12143
6364,2003-04-02,329.3,12144
6365,2003-04-03,323.7,12145
6366,2003-04-04,323.8,12146
6367,2003-04-07,319.9,12149
6368,2003-04-08,323.4,12150
6369,2003-04-09,321.35,12151
6370,2003-04-10,324.6,12152
6371,2003-04-11,324.8,12153
6372,2003-04-14,325.95,12156
6373,2003-04-15,325.45,12157
6374,2003-04-16,324.1,12158
6375,2003-04-17,327.0,12159
6376,2003-04-18,327.0,12160
6377,2003-04-21,327.0,12163
6378,2003-04-22,334.9,12164
6379,2003-04-23,333.3,12165
6380,2003-04-24,333.7,12166
6381,2003-04-25,333.25,12167
6382,2003-04-28,332.6,12170
6383,2003-04-29,331.4,12171
6384,2003-04-30,336.75,12172
6385,2003-05-01,341.2,12173
6386,2003-05-02,340.5,12174
6387,2003-05-05,340.5,12177
6388,2003-05-06,342.85,12178
6389,2003-05-07,341.85,12179
6390,2003-05-08,346.45,12180
6391,2003-05-09,347.9,12181
6392,2003-05-12,351.1,12184
6393,2003-05-13,350.4,12185
6394,2003-05-14,353.55,12186
6395,2003-05-15,354.25,12187
6396,2003-05-16,355.0,12188
6397,2003-05-19,359.0,12191
6398,2003-05-20,366.3,12192
6399,2003-05-21,367.8,12193
6400,2003-05-22,369.6,12194
6401,2003-05-23,370.5,12195
6402,2003-05-26,370.5,12198
6403,2003-05-27,371.4,12199
6404,2003-05-28,359.5,12200
6405,2003-05-29,363.1,12201
6406,2003-05-30,361.4,12202
6407,2003-06-02,364.75,12205
6408,2003-06-03,365.0,12206
6409,2003-06-04,364.2,12207
6410,2003-06-05,366.75,12208
6411,2003-06-06,363.0,12209
6412,2003-06-09,362.75,12212
6413,2003-06-10,354.25,12213
6414,2003-06-11,354.25,12214
6415,2003-06-12,352.25,12215
6416,2003-06-13,353.05,12216
6417,2003-06-16,358.3,12219
6418,2003-06-17,362.75,12220
6419,2003-06-18,359.75,12221
6420,2003-06-19,357.65,12222
6421,2003-06-20,358.0,12223
6422,2003-06-23,355.0,12226
6423,2003-06-24,348.25,12227
6424,2003-06-25,348.1,12228
6425,2003-06-26,343.85,12229
6426,2003-06-27,345.5,12230
6427,2003-06-30,346.0,12233
6428,2003-07-01,350.2,12234
6429,2003-07-02,351.5,12235
6430,2003-07-03,349.4,12236
6431,2003-07-04,351.3,12237
6432,2003-07-07,348.15,12240
6433,2003-07-08,347.2,12241
6434,2003-07-09,344.15,12242
6435,2003-07-10,343.4,12243
6436,2003-07-11,343.7,12244
6437,2003-07-14,347.5,12247
6438,2003-07-15,348.25,12248
6439,2003-07-16,343.2,12249
6440,2003-07-17,342.5,12250
6441,2003-07-18,344.35,12251
6442,2003-07-21,350.0,12254
6443,2003-07-22,352.0,12255
6444,2003-07-23,354.75,12256
6445,2003-07-24,357.3,12257
6446,2003-07-25,363.0,12258
6447,2003-07-28,365.6,12261
6448,2003-07-29,363.5,12262
6449,2003-07-30,357.75,12263
6450,2003-07-31,354.75,12264
6451,2003-08-01,352.35,12265
6452,2003-08-04,347.5,12268
6453,2003-08-05,348.4,12269
6454,2003-08-06,352.0,12270
6455,2003-08-07,351.6,12271
6456,2003-08-08,353.95,12272
6457,2003-08-11,359.15,12275
6458,2003-08-12,360.1,12276
6459,2003-08-13,358.65,12277
6460,2003-08-14,363.6,12278
6461,2003-08-15,364.5,12279
6462,2003-08-18,360.25,12282
6463,2003-08-19,360.4,12283
6464,2003-08-20,363.7,12284
6465,2003-08-21,363.3,12285
6466,2003-08-22,358.75,12286
6467,2003-08-25,358.75,12289
6468,2003-08-26,360.5,12290
6469,2003-08-27,371.25,12291
6470,2003-08-28,369.8,12292
6471,2003-08-29,375.6,12293
6472,2003-09-01,376.25,12296
6473,2003-09-02,373.7,12297
6474,2003-09-03,370.0,12298
6475,2003-09-04,370.75,12299
6476,2003-09-05,375.8,12300
6477,2003-09-08,374.65,12303
6478,2003-09-09,382.25,12304
6479,2003-09-10,380.0,12305
6480,2003-09-11,376.3,12306
6481,2003-09-12,378.25,12307
6482,2003-09-15,373.5,12310
6483,2003-09-16,374.6,12311
6484,2003-09-17,374.25,12312
6485,2003-09-18,378.3,12313
6486,2003-09-19,379.75,12314
6487,2003-09-22,385.5,12317
6488,2003-09-23,384.6,12318
6489,2003-09-24,385.0,12319
6490,2003-09-25,390.7,12320
6491,2003-09-26,382.7,12321
6492,2003-09-29,381.95,12324
6493,2003-09-30,388.0,12325
6494,2003-10-01,383.5,12326
6495,2003-10-02,382.2,12327
6496,2003-10-03,384.25,12328
6497,2003-10-06,371.3,12331
6498,2003-10-07,376.1,12332
6499,2003-10-08,375.25,12333
6500,2003-10-09,370.6,12334
6501,2003-10-10,372.3,12335
6502,2003-10-13,370.25,12338
6503,2003-10-14,373.95,12339
